t_start_ns,t_end_ns,t_bag_ns,scan_idx,bssid,ssid,rssi_dbm,freq_mhz,last_seen_ms
1789550088148583936,1789550091705593088,1789550091751435038,1,d4:bd:4f:61:f4:52,CESI_Robots,-55.0,2437.0,4
1789550088148583936,1789550091705593088,1789550091751435038,1,d4:bd:4f:61:f4:53,CESI_Recherche,-55.0,2437.0,4
1789550088148583936,1789550091705593088,1789550091751435038,1,d4:bd:4f:61:f4:54,CESI_Iot,-55.0,2437.0,4
1789550088148583936,1789550091705593088,1789550091751435038,1,d4:bd:4f:61:e5:71,CESI_HotSpot,-67.0,2472.0,4
1789550088148583936,1789550091705593088,1789550091751435038,1,d4:bd:4f:61:e5:72,CESI_Robots,-68.0,2472.0,4
1789550088148583936,1789550091705593088,1789550091751435038,1,d4:bd:4f:61:e5:73,CESI_Recherche,-67.0,2472.0,4
1789550088148583936,1789550091705593088,1789550091751435038,1,d4:bd:4f:61:e5:74,CESI_Iot,-66.0,2472.0,4
1789550088148583936,1789550091705593088,1789550091751435038,1,d4:bd:4f:61:e5:70,CESI_Corp,-68.0,2472.0,4
1789550088148583936,1789550091705593088,1789550091751435038,1,02:91:9e:71:b0:15,poppy_net,-30.0,2472.0,4
1789550088148583936,1789550091705593088,1789550091751435038,1,d4:bd:4f:a1:91:c0,CESI_Corp,-51.0,5320.0,4
1789550088148583936,1789550091705593088,1789550091751435038,1,d4:bd:4f:a1:91:c1,CESI_HotSpot,-51.0,5320.0,4
