t_ns,t_bag_ns,left_wheel_rad,right_wheel_rad,left_wheel_vel,right_wheel_vel
1789550200715318892,1789550200729053599,919.13073558,1127.239801926,0.21841734428523824,0.2192087114746775
1789550200727355175,1789550200730409735,919.273395813,1127.38399614,0.21841734428523824,0.2192087114746775
1789550200731736819,1789550200734670377,919.273395813,1127.38399614,0.21841734428523824,0.2192087114746775
1789550200735558315,1789550200746995047,919.273395813,1127.38399614,0.2192087114746775,0.21841734428523824
1789550200748041668,1789550200750489660,919.409920122,1127.520520449,0.2192087114746775,0.21841734428523824
1789550200752193509,1789550200756421100,919.409920122,1127.520520449,0.2192087114746775,0.21841734428523824
1789550200759442035,1789550200768759546,919.409920122,1127.520520449,0.22000007866411675,0.2192087114746775
1789550200769743842,1789550200771617114,919.552580355,1127.666248644,0.22000007866411675,0.2192087114746775
1789550200773441244,1789550200777865808,919.552580355,1127.666248644,0.22000007866411675,0.2192087114746775
1789550200778467229,1789550200789389473,919.552580355,1127.666248644,0.2192087114746775,0.2192087114746775
1789550200790312296,1789550200792351231,919.692172626,1127.799704991,0.2192087114746775,0.2192087114746775
1789550200796960215,1789550200811652018,919.692172626,1127.799704991,0.21841734428523824,0.21841734428523824
1789550200809298976,1789550200811856935,919.828696935,1127.9377632810001,0.21841734428523824,0.21841734428523824
1789550200814761126,1789550200818428383,919.828696935,1127.9377632810001,0.21841734428523824,0.21841734428523824
1789550200819176229,1789550200831367213,919.828696935,1127.9377632810001,0.21841734428523824,0.21841734428523824
1789550200830532398,1789550200835285641,919.968289206,1128.081957495,0.21841734428523824,0.21841734428523824
1789550200835798833,1789550200840470661,919.968289206,1128.081957495,0.21841734428523824,0.21841734428523824
1789550200840839594,1789550200851274050,919.968289206,1128.081957495,0.2192087114746775,0.22079144585355603
1789550200855385230,1789550200857553500,920.106347496,1128.221549766,0.2192087114746775,0.22079144585355603
1789550200861967381,1789550200871622607,920.106347496,1128.221549766,0.2192087114746775,0.22079144585355603
1789550200872670617,1789550200876656924,920.242871805,1128.359608056,0.2192087114746775,0.22079144585355603
1789550200877324873,1789550200880771326,920.242871805,1128.359608056,0.2192087114746775,0.22079144585355603
1789550200880997500,1789550200893845416,920.242871805,1128.359608056,0.2192087114746775,0.22079144585355603
1789550200894542972,1789550200896535154,920.382464076,1128.497666346,0.2192087114746775,0.22079144585355603
1789550200899205339,1789550200902067535,920.382464076,1128.497666346,0.2192087114746775,0.22079144585355603
1789550200902051056,1789550200913482307,920.382464076,1128.497666346,0.2192087114746775,0.2192087114746775
1789550200914098430,1789550200917517645,920.522056347,1128.637258617,0.2192087114746775,0.2192087114746775
1789550200918109030,1789550200920766032,920.522056347,1128.637258617,0.2192087114746775,0.2192087114746775
1789550200921454274,1789550200938150220,920.522056347,1128.637258617,0.21841734428523824,0.21841734428523824
1789550200936042572,1789550200939373170,920.661648618,1128.775316907,0.21841734428523824,0.21841734428523824
1789550200943390103,1789550200954511265,920.661648618,1128.775316907,0.21841734428523824,0.22000007866411675
1789550200954340510,1789550200957619763,920.798172927,1128.911841216,0.21841734428523824,0.22000007866411675
1789550200959899591,1789550200962157794,920.798172927,1128.911841216,0.21841734428523824,0.22000007866411675
1789550200962623103,1789550200976918939,920.798172927,1128.911841216,0.21841734428523824,0.2192087114746775
1789550200980768024,1789550200983234606,920.937765198,1129.049899506,0.21841734428523824,0.2192087114746775
1789550200985333292,1789550200996964369,920.937765198,1129.049899506,0.21762597709579895,0.22000007866411675
1789550200997455304,1789550201007230995,921.074289507,1129.189491777,0.21762597709579895,0.22000007866411675
1789550201003564776,1789550201007440246,921.074289507,1129.189491777,0.21762597709579895,0.22000007866411675
1789550201006983047,1789550201018386986,921.074289507,1129.189491777,0.2168346099063597,0.22000007866411675
1789550201018961651,1789550201023671084,921.213881778,1129.326016086,0.2168346099063597,0.22000007866411675
1789550201027161957,1789550201038769665,921.213881778,1129.326016086,0.21762597709579895,0.21841734428523824
1789550201039641143,1789550201044728286,921.35500803,1129.464074376,0.21762597709579895,0.21841734428523824
1789550201047415839,1789550201059971940,921.35500803,1129.464074376,0.21762597709579895,0.21841734428523824
1789550201060117347,1789550201067675683,921.494600301,1129.602132666,0.21762597709579895,0.21841734428523824
1789550201066884843,1789550201068996249,921.494600301,1129.602132666,0.21762597709579895,0.21841734428523824
1789550201080251226,1789550201082958665,921.494600301,1129.602132666,0.21762597709579895,0.21841734428523824
1789550201085345443,1789550201089624767,921.634192572,1129.737122994,0.21762597709579895,0.21841734428523824
1789550201090386036,1789550201102012039,921.634192572,1129.737122994,0.21762597709579895,0.21762597709579895
1789550201101526973,1789550201104345027,921.775318824,1129.873647303,0.21762597709579895,0.21762597709579895
1789550201105418034,1789550201108726226,921.775318824,1129.873647303,0.21762597709579895,0.21762597709579895
1789550201110362585,1789550201124365106,921.775318824,1129.873647303,0.21762597709579895,0.21841734428523824
1789550201123348222,1789550201129309250,921.914911095,1130.011705593,0.21762597709579895,0.21841734428523824
1789550201129571067,1789550201144157660,921.914911095,1130.011705593,0.21762597709579895,0.21841734428523824
1789550201143433848,1789550201149511342,922.0545033660001,1130.148229902,0.21762597709579895,0.21841734428523824
1789550201153842789,1789550201166147054,922.0545033660001,1130.148229902,0.21762597709579895,0.21762597709579895
1789550201175119777,1789550201187005133,922.195629618,1130.286288192,0.21841734428523824,0.21762597709579895
1789550201187241047,1789550201191191766,922.332153927,1130.42127852,0.21841734428523824,0.21762597709579895
1789550201191918429,1789550201194867373,922.332153927,1130.42127852,0.21841734428523824,0.21762597709579895
1789550201205973018,1789550201208954384,922.332153927,1130.42127852,0.22000007866411675,0.21841734428523824
1789550201211342532,1789550201216016655,922.4794161030001,1130.563938753,0.22000007866411675,0.21841734428523824
1789550201215648963,1789550201231601802,922.4794161030001,1130.563938753,0.22000007866411675,0.2168346099063597
1789550201232729931,1789550201239796090,922.614406431,1130.698929081,0.22000007866411675,0.2168346099063597
1789550201237568570,1789550201247940663,922.614406431,1130.698929081,0.2192087114746775,0.21841734428523824
1789550201248213424,1789550201251851351,922.755532683,1130.838521352,0.2192087114746775,0.21841734428523824
1789550201254240258,1789550201257019539,922.755532683,1130.838521352,0.2192087114746775,0.21841734428523824
1789550201257159113,1789550201268947205,922.755532683,1130.838521352,0.22000007866411675,0.21841734428523824
1789550201269746155,1789550201272737038,922.896658935,1130.976579642,0.22000007866411675,0.21841734428523824
1789550201275370376,1789550201277556994,922.896658935,1130.976579642,0.22000007866411675,0.21841734428523824
1789550201280315908,1789550201289739534,922.896658935,1130.976579642,0.22000007866411675,0.21762597709579895
1789550201289672913,1789550201295485294,923.036251206,1131.116171913,0.22000007866411675,0.21762597709579895
1789550201298796431,1789550201311925439,923.036251206,1131.116171913,0.2215828130429953,0.21841734428523824
1789550201312687653,1789550201315713587,923.171241534,1131.252696222,0.2215828130429953,0.21841734428523824
1789550201317060150,1789550201320278003,923.171241534,1131.252696222,0.2215828130429953,0.21841734428523824
1789550201321308182,1789550201330900267,923.171241534,1131.252696222,0.2215828130429953,0.21841734428523824
1789550201331605674,1789550201336035182,923.310833805,1131.392288493,0.2215828130429953,0.21841734428523824
1789550201337198602,1789550201340730266,923.310833805,1131.392288493,0.2215828130429953,0.21841734428523824
1789550201341656569,1789550201351471385,923.310833805,1131.392288493,0.22079144585355603,0.21841734428523824
1789550201354307196,1789550201356448450,923.450426076,1131.533414745,0.22079144585355603,0.21841734428523824
1789550201357105400,1789550201362560662,923.450426076,1131.533414745,0.22079144585355603,0.21841734428523824
1789550201363780241,1789550201373493255,923.450426076,1131.533414745,0.22079144585355603,0.22000007866411675
1789550201377478266,1789550201379719471,923.590018347,1131.673007016,0.22079144585355603,0.22000007866411675
1789550201380348795,1789550201393892100,923.590018347,1131.673007016,0.22079144585355603,0.21841734428523824
1789550201395224924,1789550201399112485,923.726542656,1131.811065306,0.22079144585355603,0.21841734428523824
1789550201400737992,1789550201407183863,923.726542656,1131.811065306,0.22079144585355603,0.21841734428523824
1789550201405261617,1789550201414492621,923.726542656,1131.811065306,0.22000007866411675,0.21841734428523824
1789550201414431740,1789550201416476452,923.864600946,1131.953725539,0.22000007866411675,0.21841734428523824
1789550201416988236,1789550201419474722,923.864600946,1131.953725539,0.22000007866411675,0.21841734428523824
1789550201420863891,1789550201424436234,923.864600946,1131.953725539,0.22000007866411675,0.21841734428523824
1789550201427740168,1789550201435601019,923.864600946,1131.953725539,0.22000007866411675,0.22000007866411675
1789550201435580078,1789550201439018235,924.002659236,1132.09331781,0.22000007866411675,0.22000007866411675
1789550201440300418,1789550201442544010,924.002659236,1132.09331781,0.22000007866411675,0.22000007866411675
1789550201445317829,1789550201456565122,924.002659236,1132.09331781,0.2192087114746775,0.2192087114746775
1789550201456386553,1789550201459805398,924.139183545,1132.234444062,0.2192087114746775,0.2192087114746775
1789550201460241600,1789550201465325281,924.139183545,1132.234444062,0.2192087114746775,0.2192087114746775
1789550201476717332,1789550201480817976,924.139183545,1132.234444062,0.21841734428523824,0.2192087114746775
1789550201480843565,1789550201485119260,924.2711059110001,1132.3709683710001,0.21841734428523824,0.2192087114746775
1789550201485818038,1789550201499404115,924.2711059110001,1132.3709683710001,0.21841734428523824,0.22079144585355603
1789550201498496383,1789550201501828406,924.410698182,1132.510560642,0.21841734428523824,0.22079144585355603
1789550201505442540,1789550201507723073,924.410698182,1132.510560642,0.21841734428523824,0.22079144585355603
1789550201510294918,1789550201519667329,924.410698182,1132.510560642,0.21762597709579895,0.21841734428523824
1789550201519412159,1789550201522128800,924.547222491,1132.650152913,0.21762597709579895,0.21841734428523824
1789550201522411911,1789550201528604149,924.547222491,1132.650152913,0.21762597709579895,0.21841734428523824
1789550201528657087,1789550201540771339,924.547222491,1132.650152913,0.2168346099063597,0.21841734428523824
1789550201541369983,1789550201544789457,924.685280781,1132.792813146,0.2168346099063597,0.21841734428523824
1789550201547295793,1789550201550550604,924.685280781,1132.792813146,0.2168346099063597,0.21841734428523824
1789550201551047631,1789550201563631248,924.685280781,1132.792813146,0.21762597709579895,0.2192087114746775
1789550201562853758,1789550201566620890,924.824873052,1132.930871436,0.21762597709579895,0.2192087114746775
1789550201570407760,1789550201581952347,924.824873052,1132.930871436,0.21762597709579895,0.21762597709579895
1789550201582791514,1789550201587529667,924.95986338,1133.065861764,0.21762597709579895,0.21762597709579895
1789550201588778391,1789550201591810842,924.95986338,1133.065861764,0.21762597709579895,0.21762597709579895
1789550201602411110,1789550201611242610,924.95986338,1133.065861764,0.2168346099063597,0.21841734428523824
1789550201605729931,1789550201611361928,925.099455651,1133.206988016,0.2168346099063597,0.21841734428523824
1789550201610278127,1789550201625573441,925.099455651,1133.206988016,0.21841734428523824,0.2192087114746775
1789550201624001111,1789550201629975138,925.237513941,1133.346580287,0.21841734428523824,0.2192087114746775
1789550201630603369,1789550201633081542,925.237513941,1133.346580287,0.21841734428523824,0.2192087114746775
1789550201635276271,1789550201644961289,925.237513941,1133.346580287,0.21841734428523824,0.21841734428523824
1789550201644605465,1789550201646995168,925.375572231,1133.487706539,0.21841734428523824,0.21841734428523824
1789550201649441642,1789550201653209515,925.375572231,1133.487706539,0.21841734428523824,0.21841734428523824
1789550201653598371,1789550201665588658,925.375572231,1133.487706539,0.21841734428523824,0.2192087114746775
1789550201666223537,1789550201671018793,925.513630521,1133.625764829,0.21841734428523824,0.2192087114746775
